Precision@10,HitRate@10,avg_similarity,num_relevant,MAP@10,MRR@10,NDCG@10,relevance_scores,similarity_scores,user_id,CategoryCoverage,UniqueCategories,Entropy,GiniIndex,IntraListSimilarity,Novelty,Serendipity
0.2,1,0.19730159905214234,2,1.0,1.0,0.9997662958308954,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.26442383031476724, 0.1745677881218663, 0.18939693291614637, 0.1928468435548149, 0.21636361148445182, 0.1969561948512655, 0.19501935210906407, 0.1084049187778944, 0.17088566114267384]",AEOP7NTLFS6E3DPTTJPGIUKSIVUQ,2.2,22,4.310443057719026,0.9410150891632374,0.5151057073640768,0.8772727272727273,0.42538453853969627
0.2,1,0.2141713499601728,2,1.0,1.0,0.9890952411517179,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26442383031476724, 0.27755393468146783, 0.19829214760944897, 0.23198038732110848, 0.1928468435548149, 0.1745677881218663, 0.24062357602042328, 0.19501935210906407, 0.17828870021010212, 0.18811693965866494]",AE5DXLETEHUIB3DQ5WCTJFU3FE4A,2.4,24,4.458591205867174,0.9465020576131687,0.5297281914357164,0.8875,0.4173662301008017
0.1,1,0.2164562654506716,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.23068118984955077, 0.23301441407944073, 0.2411005370847156, 0.1969561948512655, 0.24756619371576963, 0.1928468435548149, 0.23198038732110848, 0.21636387989310357, 0.10990215690846743]",AFYBYVULQDXWOEZEET4VDRUVKQVQ,1.8,18,4.0559581516151235,0.9338374291115312,0.5395613548046457,0.8722222222222222,0.40160481830928124
0.3,1,0.23180360435230868,3,0.6666666666666666,1.0,0.8401076796662693,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0.28420101837012096, 0.22681831983851297, 0.2147766893071779, 0.26442383031476724, 0.23778883835054332, 0.27755393468146783, 0.1928468435548149, 0.18748871041248355, 0.23711850658413425, 0.19501935210906407]",AERNJ4Y4XMYRBVFQHR4MYWC2H5EQ,2.4,24,4.456564762130954,0.9488888888888889,0.5203086709590827,0.875,0.41972991291080264
0.1,1,0.213523325848136,1,0.3333333333333333,0.3333333333333333,0.5,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0.22681831983851297, 0.14200024355736754, 0.29828505527475097, 0.23301441407944073, 0.22031811179506727, 0.1928468435548149, 0.17929886403088732, 0.2168434883404933, 0.21636361148445182, 0.20944430652557283]",AFQC4FERM7ME4MZY2B33YGJNZJTQ,2.0,20,4.208966082694623,0.9413265306122449,0.5208274992611454,0.86,0.412088350635415
0.1,1,0.2079763912224986,1,0.5,0.5,0.6309297535714575,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.23198038732110848, 0.27755393468146783, 0.14459178472797524, 0.19829214760944897, 0.1928468435548149, 0.19501935210906407, 0.20404781706768335, 0.18562533320600014, 0.2308705366880261, 0.2189357752593972]",AEFZIL22V32ZFLP37NSOV7O6KKSA,2.3,23,4.458591205867174,0.9519890260631002,0.5067865801474035,0.8826086956521739,0.4353144531742482
0.1,1,0.21305580617367945,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.20404781706768335, 0.23301441407944073, 0.1969561948512655, 0.1928468435548149, 0.23711850658413425, 0.18939693291614637, 0.19501935210906407, 0.23198038732110848, 0.18602675600465743]",AH3X5Y6HDLOSBO2BCU4VP3TMFMUA,1.7,17,4.011365041826378,0.9342403628117915,0.5176992362002358,0.8764705882352941,0.4227224341539109
0.1,1,0.21176024157330428,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26789833485072034, 0.2168434883404933, 0.1928468435548149, 0.2226870958672488, 0.24557941029472669, 0.1924934890115108, 0.18748871041248355, 0.19501935210906407, 0.19269787422429718, 0.20404781706768335]",AEE3SFDF2KZ5OZMNKHA7DNJ6APGQ,2.1,21,4.28022625367366,0.9441141498216409,0.49905402446903835,0.861904761904762,0.4317677217671622
0.1,1,0.20342850048520106,1,0.5,0.5,0.6309297535714575,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.22681831983851297, 0.26442383031476724, 0.23778883835054332, 0.1928468435548149, 0.18748871041248355, 0.23237278911566903, 0.19829214760944897, 0.21636361148445182, 0.08849298125517227, 0.18939693291614637]",AE7JQQZQEVVLRGDYLLPJ3YIQAK4Q,2.0,20,4.173557262275184,0.9377777777777778,0.47605551304124727,0.85,0.4453528139149398
0.1,1,0.2150007377803798,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.28644733835241953, 0.1928468435548149, 0.19829214760944897, 0.24756619371576963, 0.24062357602042328, 0.23237278911566903, 0.17857229424848653, 0.18908542346766602, 0.20404781706768335, 0.18015295465141673]",AGVKXLAVUDULYDZ5J333KDABDVKA,1.7,17,4.001822825622231,0.9338374291115312,0.5303536509032851,0.8647058823529412,0.40610596068951227
0.2,1,0.20560785707941842,2,1.0,1.0,0.9997662958308954,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.26442383031476724, 0.14200024355736754, 0.22031811179506727, 0.24756619371576963, 0.1928468435548149, 0.18748871041248355, 0.1969561948512655, 0.1782033245071558, 0.16212426083701353]",AFQRG7C5NDVTEZ7YUCV335TK5IOA,2.4,24,4.532665279941248,0.9547325102880658,0.5213655434207721,0.8875,0.4247880802140647
0.1,1,0.21917274308128692,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.28644733835241953, 0.1928468435548149, 0.22681831983851297, 0.23778883835054332, 0.24557941029472669, 0.18748871041248355, 0.23711850658413425, 0.17857229424848653, 0.19501935210906407, 0.20404781706768335]",AFRPLM7IOKUFK56EGZBNKR4RGW3Q,1.9,19,4.132944044980958,0.9378698224852071,0.528702736374106,0.8631578947368421,0.4068039538665611
0.2,1,0.21104121120038055,2,0.6428571428571428,1.0,0.8201720153106383,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0.2641508572484792, 0.15007300715674068, 0.23068118984955077, 0.18486998131214344, 0.1905953830823803, 0.24756619371576963, 0.25796859422623314, 0.2009018982050334, 0.185312859598026, 0.19829214760944897]",AEKXTLT5Q3CEJ4RAEYASIKU2OS4A,2.4,24,4.5638561897747225,0.9568,0.4646631386803237,0.8958333333333334,0.47957260493221004
0.1,1,0.20580424978193065,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26789833485072034, 0.22681831983851297, 0.24557941029472669, 0.1928468435548149, 0.14553513586597355, 0.18748871041248355, 0.19501935210906407, 0.17857229424848653, 0.19829214760944897, 0.2199919490350749]",AEY5JEMB3BSSREDICHD6JARI7ZBQ,2.0,20,4.220167681284828,0.9427679500520292,0.5377858516922126,0.845,0.39057095532008035
0.2,1,0.22352273502061512,2,0.75,1.0,0.8640216279262262,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0.26442383031476724, 0.24756619371576963, 0.21464266848196717, 0.27755393468146783, 0.2241421674971476, 0.24062357602042328, 0.2041651655972277, 0.215118024929131, 0.18908542346766602, 0.15790636550058382]",AFEOTHMSTVZHXVEIFA7GDLHC5LAA,2.2,22,4.378783493486178,0.9489795918367346,0.5669496634714063,0.8727272727272728,0.37793483915222725
0.2,1,0.20195765234253119,2,1.0,1.0,1.0,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26789833485072034, 0.26442383031476724, 0.21636361148445182, 0.19829214760944897, 0.1905953830823803, 0.19501935210906407, 0.1745677881218663, 0.18015295465141673, 0.16137746005852208, 0.17088566114267384]",AFTNPJYJYTKF27LQKDPVTBHENBKA,2.0,20,4.102678595702848,0.9272976680384089,0.5340388879912032,0.865,0.4030563618876092
0.2,1,0.2086461016000881,2,1.0,1.0,0.9890952411517179,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26442383031476724, 0.27755393468146783, 0.19829214760944897, 0.21464266848196717, 0.23237278911566903, 0.19501935210906407, 0.20404781706768335, 0.2041651655972277, 0.13803694552300205, 0.15790636550058382]",AE5CUFGEHDR2GFHLR3JWG3GH2DLQ,2.2,22,4.384517131793099,0.9492455418381345,0.517582646847639,0.8772727272727273,0.4232115870836622
0.2,1,0.22690423598334108,2,0.6428571428571428,1.0,0.7341190510815817,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0.2641508572484792, 0.23301441407944073, 0.2009018982050334, 0.20580871738336953, 0.24756619371576963, 0.1928468435548149, 0.3538102870244318, 0.23373791909060065, 0.15790636550058382, 0.17929886403088732]",AFS5F4473S5GITTMR6CBDSNPGC3A,1.9,19,4.162294909570877,0.9410150891632373,0.5385177767828782,0.8578947368421053,0.3959031704441624
0.3,1,0.20568790528114955,3,1.0,1.0,0.9966942185984091,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.26442383031476724, 0.26789833485072034, 0.1928468435548149, 0.21636361148445182, 0.18748871041248355, 0.18939693291614637, 0.19501935210906407, 0.1084049187778944, 0.17088566114267384]",AFMEGMQDBRZ4P76PZHMTLSPFYMHQ,2.3,23,4.378783493486177,0.9438775510204082,0.5075204448203878,0.8782608695652174,0.43252552237513764
0.3,1,0.21324931523975693,3,0.7666666666666666,1.0,0.8897207859753283,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","[0.26789833485072034, 0.26442383031476724, 0.18908542346766602, 0.19829214760944897, 0.21464266848196717, 0.18562533320600014, 0.18894817462628283, 0.15790636550058382, 0.18811693965866494, 0.27755393468146783]",AG3GUACNDLXMURFU6KO62SVTI4BA,2.3,23,4.3845171317931,0.943758573388203,0.5282694068827124,0.8826086956521739,0.4163535234904756
0.2,1,0.2113771889099519,2,1.0,1.0,0.9968172731959438,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.26789833485072034, 0.23198038732110848, 0.1928468435548149, 0.17828870021010212, 0.20158587800506694, 0.20404781706768335, 0.18939693291614637, 0.18562533320600014, 0.19795080471939752]",AGMMAJWK2JEB7ZS6FRWU22FTBPRQ,1.6,16,3.7887549139935017,0.9132231404958678,0.5277951383245979,0.8625,0.40727669319503434
0.3,1,0.2250464616785671,3,0.6984126984126983,1.0,0.7871356001532467,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0.26442383031476724, 0.20003168422270806, 0.25796859422623314, 0.19829214760944897, 0.2009018982050334, 0.1745677881218663, 0.3538102870244318, 0.19501935210906407, 0.21636361148445182, 0.18908542346766602]",AFEEVD3O3XVOW25XUOH57Q7T44ZA,2.5,25,4.490919497949655,0.9494949494949495,0.48660467164773996,0.868,0.44562714500976175
0.2,1,0.21532987415378954,2,1.0,1.0,0.9968172731959438,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.26789833485072034, 0.23198038732110848, 0.1928468435548149, 0.17828870021010212, 0.20158587800506694, 0.2009018982050334, 0.24062357602042328, 0.18939693291614637, 0.18562533320600014]",AFRVUCG25BSAIMXBCMKTGMGXZFVA,1.8,18,3.93456081428629,0.9166666666666667,0.5328581016573055,0.8666666666666667,0.4048563118970019
0.1,1,0.20973521423881786,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26789833485072034, 0.19829214760944897, 0.1928468435548149, 0.14459178472797524, 0.21170456388164607, 0.23714938700898797, 0.2018935393924297, 0.20404781706768335, 0.2189357752593972, 0.2199919490350749]",AESNPQWH47RQKOVNCYTHM5QIMP5Q,1.9,19,4.133660689688185,0.9376,0.5009389065199553,0.868421052631579,0.43339516012740725
0.3,1,0.22669873198115212,3,0.7777777777777778,1.0,0.8240564077954106,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0.2641508572484792, 0.26789833485072034, 0.1928468435548149, 0.23068118984955077, 0.21636361148445182, 0.18939693291614637, 0.20404781706768335, 0.18566718497822887, 0.3538102870244318, 0.16212426083701353]",AE3FYFUDSOTABEGIGEM2CUKFSPWQ,1.8,18,4.084962500721156,0.9375,0.5242902898294051,0.8666666666666667,0.4122817488145156
0.1,1,0.20637800408176096,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26789833485072034, 0.2168434883404933, 0.1928468435548149, 0.19179382830934003, 0.14459178472797524, 0.24557941029472669, 0.2199919490350749, 0.18748871041248355, 0.19269787422429718, 0.20404781706768335]",AHUXVI465OCTWUL7EVYG3TZCGDMQ,2.1,21,4.231401845392172,0.94,0.4977494635697045,0.8571428571428572,0.43050045979739615
0.3,1,0.22919245822775727,3,0.7777777777777778,1.0,0.8925750143297277,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[0.2641508572484792, 0.26442383031476724, 0.2241421674971476, 0.2009018982050334, 0.24062357602042328, 0.24756619371576963, 0.21636361148445182, 0.19829214760944897, 0.27755393468146783, 0.15790636550058382]",AEFGDZPZXO7RKH3WIJZADJYKMRQQ,2.2,22,4.25,0.9375,0.5251694105380995,0.8545454545454545,0.40576432190380585
0.1,1,0.20936857341892817,1,0.5,0.5,0.6309297535714575,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.22681831983851297, 0.26442383031476724, 0.14200024355736754, 0.23751634134603183, 0.2009018982050334, 0.22472901559005343, 0.24756619371576963, 0.19501935210906407, 0.19829214760944897, 0.15641839190323242]",AFJH77XZ63BNAOHRWHPJZBPYB2ZQ,2.3,23,4.423251796980338,0.9489795918367346,0.5062721940940779,0.8782608695652174,0.43362181214346207
0.1,1,0.20052202363035657,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26442383031476724, 0.24756619371576963, 0.19829214760944897, 0.1928468435548149, 0.14459178472797524, 0.18908542346766602, 0.23301441407944073, 0.18748871041248355, 0.15979394876253467, 0.18811693965866494]",AH2LOJTE43SNJKLD2L5IYFLQKUAA,1.8,18,4.085055102756477,0.9378698224852071,0.4767215216032041,0.8555555555555556,0.4476938092950365
0.2,1,0.21213163129320384,2,0.75,1.0,0.8640216279262262,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0.26442383031476724, 0.24756619371576963, 0.22472901559005343, 0.27755393468146783, 0.19501935210906407, 0.23711850658413425, 0.14459178472797524, 0.18908542346766602, 0.15979394876253467, 0.18143432297860562]",AEBQK23XDLODURG6QVS5R6EZO26A,2.0,20,4.220175521464345,0.9409722222222222,0.5435299121713014,0.88,0.40169367728925476
0.3,1,0.221709928194522,3,0.9166666666666666,1.0,0.9426020118014985,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.26789833485072034, 0.23198038732110848, 0.2917573020242996, 0.1928468435548149, 0.19829214760944897, 0.17828870021010212, 0.20158587800506694, 0.2009018982050334, 0.18939693291614637]",AHZX55MOV22QZTIKEGUK6ACYRPAA,1.8,18,3.8553885422075345,0.9027777777777779,0.522756995014515,0.8666666666666667,0.4136106043207537
0.3,1,0.2195024892589264,3,1.0,1.0,1.0,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0.26789833485072034, 0.26442383031476724, 0.25796859422623314, 0.19829214760944897, 0.22890848424196436, 0.21636361148445182, 0.18894817462628283, 0.18908542346766602, 0.19501935210906407, 0.18811693965866494]",AG4JOGARDRJXXICHLDRM73UTZ2MA,2.1,21,4.280394654123196,0.9438775510204082,0.5172875168486456,0.8666666666666667,0.4183508187311738
0.2,1,0.22066783817115249,2,0.7,1.0,0.8548977500799925,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0.2917573020242996, 0.20404781706768335, 0.1928468435548149, 0.21464266848196717, 0.27755393468146783, 0.23198038732110848, 0.19829214760944897, 0.18602675600465743, 0.19074513482126942, 0.21878539014480747]",AEMVLQ2U3N4HQZ7MJVSAPJ3FZLWA,2.0,20,4.16829583405449,0.9340277777777778,0.49380641846582957,0.88,0.44545035175007003
0.2,1,0.22272720919410394,2,1.0,1.0,0.9968172731959438,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.26789833485072034, 0.23237278911566903, 0.23778883835054332, 0.1928468435548149, 0.21170456388164607, 0.18748871041248355, 0.23068118984955077, 0.19829214760944897, 0.20404781706768335]",AESG6SZV3HEEY6FJV7ZKOZLHM2VA,1.9,19,4.133660689688186,0.9376,0.5035012590855096,0.868421052631579,0.4311699592152154
0.2,1,0.2090563667328636,2,1.0,1.0,0.9890952411517179,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26442383031476724, 0.27755393468146783, 0.2168434883404933, 0.1745677881218663, 0.1928468435548149, 0.23198038732110848, 0.19501935210906407, 0.15641839190323242, 0.21878539014480747, 0.16212426083701353]",AGBFWPUAEGW7QEEJYG5PBEJP2AXQ,2.2,22,4.315824333525706,0.9408284023668639,0.5198200367805493,0.8818181818181818,0.42343142211169743
0.2,1,0.20298859364856767,2,1.0,1.0,1.0,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26789833485072034, 0.26442383031476724, 0.18908542346766602, 0.14459178472797524, 0.19829214760944897, 0.21636361148445182, 0.18748871041248355, 0.18811693965866494, 0.18939693291614637, 0.18422822104335235]",AHWW7ANU7P7LGCBTIO2ACTADQK5A,2.0,20,4.1622949095708766,0.9355281207133059,0.4634943141954863,0.865,0.4640774182209043
0.1,1,0.21069445763441355,1,1.0,1.0,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.2641508572484792, 0.23068118984955077, 0.23751634134603183, 0.2009018982050334, 0.24756619371576963, 0.22722310952345068, 0.1745677881218663, 0.14459178472797524, 0.19501935210906407, 0.1847260614969141]",AFITX6VDVAP5LHEQNMRIY5ICAB6Q,2.2,22,4.351823225551767,0.9464285714285714,0.5215701590609022,0.8727272727272728,0.41753877027412173
